session_id,timestamp,email,password,mouse_movements,time_to_submit,honeypot_filled,honeypot_total_length,keystrokes,focus_events,paste_events,email_length,password_length,cookies_enabled,is_attack,attack_type
session_004430,2026-02-02T22:59:33.980077,user4430@outlook.com,***,5,15.81,0,0,36,7,0,20,10,1,0,legitimate
session_004431,2026-02-01T22:59:33.980077,1' AND '1'='1,,1,1.48,0,0,12,2,0,13,0,1,1,sql_injection
session_004432,2026-01-16T22:59:33.980077,user4432@yahoo.com,***,36,4.32,0,0,40,3,0,18,15,1,0,legitimate
session_004433,2026-01-22T22:59:33.981077,user4433@yahoo.com,***,13,4.38,0,0,36,6,1,18,16,1,0,legitimate
session_004434,2026-01-26T22:59:33.981077,user4434@outlook.com,***,31,12.7,0,0,34,7,0,20,8,1,0,legitimate
session_004435,2026-01-19T22:59:33.981077,user4435@outlook.com,***,23,16.83,0,0,36,7,1,20,16,1,0,legitimate
session_004436,2026-01-23T22:59:33.981077,user4436@outlook.com,***,38,8.58,0,0,37,10,0,20,8,1,0,legitimate
session_004437,2026-01-24T22:59:33.981077,user4437@gmail.com,***,5,18.83,0,0,37,6,0,18,11,1,0,legitimate
session_004438,2026-01-26T22:59:33.981077,user4438@outlook.com,***,46,14.3,0,0,29,2,0,20,9,1,0,legitimate
session_004439,2026-01-19T22:59:33.981077,user4439@yahoo.com,***,48,8.19,0,0,28,10,0,18,10,1,0,legitimate
session_004440,2026-01-24T22:59:33.981077,user4440@outlook.com,***,42,15.53,0,0,38,3,0,20,12,1,0,legitimate
session_004441,2026-01-21T22:59:33.981077,admin,pass215,0,0.4,0,0,4,2,0,5,7,1,1,brute_force
session_004442,2026-01-26T22:59:33.981077,user4442@company.com,***,11,3.97,0,0,29,8,1,20,8,1,0,legitimate
session_004443,2026-01-23T22:59:33.981077,user4443@yahoo.com,***,30,18.85,0,0,32,6,1,18,13,1,0,legitimate
session_004444,2026-01-19T22:59:33.981077,user4444@yahoo.com,***,39,18.56,0,0,35,6,0,18,12,1,0,legitimate
session_004445,2026-01-28T22:59:33.981077,"'""><script>alert(String.fromCharCode(88,83,83))</script>",test,0,0.61,0,0,56,0,1,56,4,1,1,xss
session_004446,2026-01-12T22:59:33.981077,bot4446@automated.com,botpass8059,0,0.3,1,21,0,0,1,21,11,1,1,bot
session_004447,2026-02-07T22:59:33.981077,user4447@company.com,***,49,6.83,0,0,42,8,0,20,14,1,0,legitimate
session_004448,2026-02-07T22:59:33.981077,user4448@gmail.com,***,25,11.57,0,0,37,4,0,18,11,1,0,legitimate
session_004449,2026-02-07T22:59:33.981077,admin,pass73,0,0.84,0,0,3,0,0,5,6,1,1,brute_force
session_004450,2026-01-19T22:59:33.981077,user4450@company.com,***,20,16.7,0,0,32,3,0,20,9,1,0,legitimate
session_004451,2026-01-15T22:59:33.981077,user4451@outlook.com,***,29,3.61,0,0,44,6,0,20,15,1,0,legitimate
session_004452,2026-01-14T22:59:33.981077,test@test.com; ls -la,| cat /etc/passwd,2,0.26,0,0,12,2,1,21,17,1,1,command_injection
session_004453,2026-01-28T22:59:33.981077,user4453@company.com,***,27,6.34,0,0,41,8,0,20,16,1,0,legitimate
session_004454,2026-01-21T22:59:33.981077,user4454@yahoo.com,***,22,18.77,0,0,27,4,0,18,8,1,0,legitimate
session_004455,2026-01-20T22:59:33.981077,user4455@company.com,***,5,4.1,0,0,45,9,1,20,16,1,0,legitimate
session_004456,2026-02-04T22:59:33.981077,<input onfocus=alert(1) autofocus>,test,1,0.99,0,0,34,1,1,34,4,1,1,xss
session_004457,2026-01-22T22:59:33.981077,user4457@gmail.com,***,10,4.41,0,0,31,7,0,18,10,1,0,legitimate
session_004458,2026-01-26T22:59:33.981077,administrator,pass692,1,0.39,0,0,7,1,0,13,7,1,1,brute_force
session_004459,2026-01-30T22:59:33.981077,bot4459@automated.com,botpass5604,0,0.15,1,21,0,0,1,21,11,1,1,bot
session_004460,2026-01-23T22:59:33.981077,user4460@gmail.com,***,18,12.16,0,0,42,4,0,18,14,1,0,legitimate
session_004461,2026-01-19T22:59:33.981077,test,pass762,0,0.81,0,0,8,1,0,4,7,1,1,brute_force
session_004462,2026-01-09T22:59:33.981077,user4462@company.com,***,25,5.05,0,0,40,10,1,20,15,1,0,legitimate
session_004463,2026-01-22T22:59:33.981077,admin' OR '1'='1,test,1,0.76,1,16,17,0,1,16,4,1,1,sql_injection
session_004464,2026-02-02T22:59:33.981077,admin'/*,,3,0.88,0,0,9,0,0,8,0,1,1,sql_injection
session_004465,2026-02-06T22:59:33.981077,user4465@outlook.com,***,50,10.05,0,0,31,2,0,20,8,1,0,legitimate
session_004466,2026-02-01T22:59:33.981077,user4466@yahoo.com,***,27,10.39,0,0,30,10,0,18,12,1,0,legitimate
session_004467,2026-01-27T22:59:33.981077,user4467@company.com,***,46,14.4,0,0,33,8,0,20,10,1,0,legitimate
session_004468,2026-01-17T22:59:33.981077,<input onfocus=alert(1) autofocus>,test,2,0.33,0,0,34,1,1,34,4,1,1,xss
session_004469,2026-02-03T22:59:33.981077,user4469@company.com,***,9,9.92,0,0,43,3,0,20,13,1,0,legitimate
session_004470,2026-01-30T22:59:33.981077,user4470@outlook.com,***,38,7.97,0,0,37,5,0,20,15,1,0,legitimate
session_004471,2026-02-04T22:59:33.981077,user4471@yahoo.com,***,13,4.99,0,0,32,10,1,18,13,1,0,legitimate
session_004472,2026-01-23T22:59:33.981077,user4472@gmail.com,***,39,12.85,0,0,34,10,0,18,15,1,0,legitimate
session_004473,2026-01-30T22:59:33.981077,user4473@yahoo.com,***,19,5.24,0,0,36,6,0,18,11,1,0,legitimate
session_004474,2026-01-15T22:59:33.981077,user4474@yahoo.com,***,40,8.06,0,0,32,7,0,18,9,1,0,legitimate
session_004475,2026-01-23T22:59:33.981077,user4475@gmail.com,***,50,14.07,0,0,35,10,0,18,12,1,0,legitimate
session_004476,2026-02-02T22:59:33.981077,user4476@company.com,***,8,16.04,0,0,38,10,0,20,14,1,0,legitimate
session_004477,2026-02-03T22:59:33.981077,administrator,pass24,1,0.85,0,0,9,0,0,13,6,1,1,brute_force
session_004478,2026-01-21T22:59:33.981077,user4478@outlook.com,***,25,6.22,0,0,30,8,0,20,9,1,0,legitimate
session_004479,2026-01-16T22:59:33.981077,user4479@company.com,***,31,7.17,0,0,40,5,0,20,11,1,0,legitimate
session_004480,2026-01-22T22:59:33.981077,user4480@yahoo.com,***,49,7.36,0,0,30,9,0,18,12,1,0,legitimate
session_004481,2026-01-29T22:59:33.981077,user4481@gmail.com,***,49,5.91,0,0,34,7,1,18,16,1,0,legitimate
session_004482,2026-02-06T22:59:33.981077,root,pass575,1,0.88,0,0,4,0,0,4,7,1,1,brute_force
session_004483,2026-01-11T22:59:33.981077,javascript:alert(1),test,0,0.36,0,0,19,1,1,19,4,1,1,xss
session_004484,2026-01-22T22:59:33.981077,user4484@yahoo.com,***,19,16.54,0,0,42,3,0,18,15,1,0,legitimate
session_004485,2026-01-19T22:59:33.981077,user4485@yahoo.com,***,15,11.23,0,0,33,2,0,18,14,1,0,legitimate
session_004486,2026-01-19T22:59:33.981077,user4486@yahoo.com,***,50,12.67,0,0,35,7,0,18,10,1,0,legitimate
session_004487,2026-02-06T22:59:33.981077,bot4487@automated.com,botpass6559,0,0.23,1,21,0,0,1,21,11,1,1,bot
session_004488,2026-01-30T22:59:33.981077,user4488@company.com,***,12,18.89,0,0,42,7,0,20,14,1,0,legitimate
session_004489,2026-01-18T22:59:33.981077,administrator,pass354,0,0.95,0,0,5,2,0,13,7,1,1,brute_force
session_004490,2026-01-24T22:59:33.981077,user4490@yahoo.com,***,46,9.82,0,0,37,2,0,18,9,1,0,legitimate
session_004491,2026-02-07T22:59:33.981077,user4491@yahoo.com,***,42,7.59,0,0,39,5,0,18,15,1,0,legitimate
session_004492,2026-02-03T22:59:33.981077,user4492@company.com,***,12,11.18,0,0,36,3,1,20,12,1,0,legitimate
session_004493,2026-02-05T22:59:33.981077,user4493@gmail.com,***,45,7.65,0,0,37,10,1,18,13,1,0,legitimate
session_004494,2026-01-17T22:59:33.981077,user4494@company.com,***,12,18.97,0,0,39,5,0,20,9,1,0,legitimate
session_004495,2026-01-17T22:59:33.981077,user4495@company.com,***,20,4.25,0,0,35,8,0,20,11,1,0,legitimate
session_004496,2026-01-19T22:59:33.981077,user4496@outlook.com,***,24,2.23,0,0,44,10,0,20,16,1,0,legitimate
session_004497,2026-01-25T22:59:33.981077,"'""><script>alert(String.fromCharCode(88,83,83))</script>",pass,2,0.29,0,0,56,1,1,56,4,1,1,xss
session_004498,2026-01-30T22:59:33.981077,user4498@gmail.com,***,47,17.62,0,0,35,6,0,18,14,1,0,legitimate
session_004499,2026-01-24T22:59:33.981077,user4499@outlook.com,***,30,16.12,0,0,35,3,0,20,12,1,0,legitimate
session_004500,2026-02-06T22:59:33.981077,user4500@yahoo.com,***,36,2.25,0,0,37,10,1,18,14,1,0,legitimate
session_004501,2026-01-17T22:59:33.981077,<body onload=alert('XSS')>,pass,1,0.31,0,0,26,1,1,26,4,1,1,xss
session_004502,2026-01-30T22:59:33.981077,user4502@gmail.com,***,19,17.8,0,0,38,6,0,18,11,1,0,legitimate
session_004503,2026-01-30T22:59:33.981077,..%2F..%2F..%2Fetc%2Fpasswd,test,2,0.53,0,0,27,0,1,27,4,1,1,path_traversal
session_004504,2026-01-27T22:59:33.981077,user4504@yahoo.com,***,29,2.81,0,0,30,6,1,18,10,1,0,legitimate
session_004505,2026-01-15T22:59:33.981077,user4505@company.com,***,18,5.64,0,0,35,9,0,20,10,1,0,legitimate
session_004506,2026-01-17T22:59:33.981077,user4506@company.com,***,35,8.05,0,0,35,8,0,20,12,1,0,legitimate
session_004507,2026-01-31T22:59:33.981077,user4507@company.com,***,7,18.87,0,0,34,4,0,20,10,1,0,legitimate
session_004508,2026-02-02T22:59:33.981077,root,pass819,1,0.85,0,0,7,2,0,4,7,1,1,brute_force
session_004509,2026-01-29T22:59:33.981077,user4509@yahoo.com,***,29,6.48,0,0,35,5,1,18,9,1,0,legitimate
session_004510,2026-01-09T22:59:33.981077,user4510@yahoo.com,***,50,10.86,0,0,31,6,0,18,9,1,0,legitimate
session_004511,2026-01-21T22:59:33.981077,user4511@gmail.com,***,11,19.02,0,0,37,7,0,18,14,1,0,legitimate
session_004512,2026-02-03T22:59:33.981077,user4512@company.com,***,21,6.81,0,0,34,8,0,20,9,1,0,legitimate
session_004513,2026-01-14T22:59:33.981077,user4513@outlook.com,***,8,13.63,0,0,32,6,1,20,8,1,0,legitimate
session_004514,2026-02-03T22:59:33.981077,user4514@yahoo.com,***,5,7.51,0,0,35,8,0,18,8,1,0,legitimate
session_004515,2026-01-31T22:59:33.981077,user4515@gmail.com,***,27,19.76,0,0,34,2,1,18,11,1,0,legitimate
session_004516,2026-02-05T22:59:33.981077,user4516@gmail.com,***,18,2.32,0,0,41,2,0,18,13,1,0,legitimate
session_004517,2026-01-14T22:59:33.981077,user4517@company.com,***,9,2.47,0,0,34,2,0,20,14,1,0,legitimate
session_004518,2026-02-04T22:59:33.981077,user4518@gmail.com,***,16,7.62,0,0,30,10,1,18,10,1,0,legitimate
session_004519,2026-01-22T22:59:33.981077,user4519@yahoo.com,***,47,8.65,0,0,43,3,1,18,16,1,0,legitimate
session_004520,2026-02-06T22:59:33.981077,test@test.com; ls -la,| cat /etc/passwd,1,0.17,0,0,15,2,1,21,17,1,1,command_injection
session_004521,2026-02-07T22:59:33.981077,user4521@gmail.com,***,37,15.74,0,0,32,9,0,18,13,1,0,legitimate
session_004522,2026-01-11T22:59:33.981077,user4522@outlook.com,***,17,5.34,0,0,43,8,0,20,14,1,0,legitimate
session_004523,2026-01-29T22:59:33.981077,user4523@gmail.com,***,11,18.03,0,0,30,9,0,18,10,1,0,legitimate
session_004524,2026-01-26T22:59:33.981077,user4524@yahoo.com,***,14,10.06,0,0,42,2,0,18,16,1,0,legitimate
session_004525,2026-01-16T22:59:33.981077,test@test.com| cat /etc/passwd,&& whoami,1,0.25,0,0,25,0,1,30,9,1,1,command_injection
session_004526,2026-01-09T22:59:33.981077,user4526@company.com,***,21,2.32,0,0,39,9,0,20,13,1,0,legitimate
session_004527,2026-01-12T22:59:33.981077,<img src=x onerror=alert(1)>,pass,2,0.88,0,0,28,1,1,28,4,1,1,xss
session_004528,2026-01-18T22:59:33.981077,user4528@company.com,***,40,19.18,0,0,37,3,0,20,10,1,0,legitimate
session_004529,2026-01-15T22:59:33.981077,user4529@outlook.com,***,21,5.22,0,0,34,7,0,20,10,1,0,legitimate
session_004530,2026-01-22T22:59:33.981077,user4530@outlook.com,***,45,14.0,0,0,37,3,0,20,13,1,0,legitimate
session_004531,2026-01-11T22:59:33.981077,user4531@company.com,***,32,13.87,0,0,40,3,1,20,15,1,0,legitimate
session_004532,2026-02-08T22:59:33.981077,user4532@gmail.com,***,19,4.68,0,0,36,4,1,18,10,1,0,legitimate
session_004533,2026-01-29T22:59:33.981077,user4533@yahoo.com,***,25,16.67,0,0,38,10,1,18,16,1,0,legitimate
session_004534,2026-01-17T22:59:33.981077,user4534@gmail.com,***,42,14.14,0,0,29,6,1,18,11,1,0,legitimate
session_004535,2026-02-03T22:59:33.981077,user4535@gmail.com,***,26,19.37,0,0,36,10,1,18,12,1,0,legitimate
session_004536,2026-02-03T22:59:33.981077,user4536@outlook.com,***,24,14.0,0,0,30,6,0,20,9,1,0,legitimate
session_004537,2026-01-25T22:59:33.981077,user4537@company.com,***,23,16.34,0,0,45,2,0,20,16,1,0,legitimate
session_004538,2026-01-18T22:59:33.981077,<iframe src=javascript:alert(1)>,test,0,0.35,0,0,32,1,1,32,4,1,1,xss
session_004539,2026-01-28T22:59:33.981077,bot4539@automated.com,botpass1086,0,0.43,1,21,0,0,1,21,11,1,1,bot
session_004540,2026-01-29T22:59:33.981077,user4540@company.com,***,8,18.37,0,0,29,2,0,20,9,1,0,legitimate
session_004541,2026-02-03T22:59:33.981077,<img src=x onerror=alert(1)>,pass,0,0.32,0,0,28,0,1,28,4,1,1,xss
session_004542,2026-02-06T22:59:33.981077,user4542@yahoo.com,***,40,4.12,0,0,38,10,1,18,13,1,0,legitimate
session_004543,2026-01-31T22:59:33.981077,../../../etc/passwd,test,2,0.75,0,0,19,0,1,19,4,1,1,path_traversal
session_004544,2026-02-05T22:59:33.981077,user4544@company.com,***,28,8.22,0,0,37,10,0,20,12,1,0,legitimate
session_004545,2026-01-09T22:59:33.981077,user4545@outlook.com,***,22,3.83,0,0,32,4,0,20,9,1,0,legitimate
session_004546,2026-01-11T22:59:33.981077,user4546@gmail.com,***,47,10.86,0,0,38,10,0,18,10,1,0,legitimate
session_004547,2026-01-29T22:59:33.981077,test@test.com; ls -la,`cat /etc/shadow`,0,0.71,0,0,18,0,1,21,17,1,1,command_injection
session_004548,2026-01-15T22:59:33.981077,user4548@yahoo.com,***,17,3.12,0,0,39,2,0,18,16,1,0,legitimate
session_004549,2026-01-10T22:59:33.981077,..\..\..\windows\system32,test,2,0.36,0,0,25,0,1,25,4,1,1,path_traversal
session_004550,2026-01-19T22:59:33.982080,user4550@gmail.com,***,10,18.78,0,0,38,10,0,18,16,1,0,legitimate
session_004551,2026-01-24T22:59:33.982080,admin' OR '1'='1,,0,0.2,0,0,8,1,0,16,0,1,1,sql_injection
session_004552,2026-01-13T22:59:33.982080,user4552@gmail.com,***,41,6.1,0,0,26,9,1,18,8,1,0,legitimate
session_004553,2026-01-27T22:59:33.982080,test@test.com; rm -rf /,; rm -rf /,0,0.14,0,0,19,1,1,23,10,1,1,command_injection
session_004554,2026-01-26T22:59:33.982080,admin' UNION SELECT,123,3,1.09,1,19,10,2,0,19,3,1,1,sql_injection
session_004555,2026-01-25T22:59:33.982080,user4555@company.com,***,32,3.1,0,0,44,4,0,20,15,1,0,legitimate
session_004556,2026-01-16T22:59:33.982080,test,pass619,1,0.44,0,0,9,1,0,4,7,1,1,brute_force
session_004557,2026-01-29T22:59:33.982080,user4557@gmail.com,***,8,5.75,0,0,38,10,0,18,14,1,0,legitimate
session_004558,2026-01-17T22:59:33.982080,administrator,pass244,0,0.92,0,0,4,0,0,13,7,1,1,brute_force
session_004559,2026-01-19T22:59:33.982080,user4559@yahoo.com,***,5,11.16,0,0,39,6,0,18,14,1,0,legitimate
session_004560,2026-02-02T22:59:33.982080,../../../etc/passwd,test,0,0.97,0,0,19,1,1,19,4,1,1,path_traversal
session_004561,2026-02-08T22:59:33.982080,user4561@yahoo.com,***,33,5.06,0,0,37,9,0,18,14,1,0,legitimate
session_004562,2026-01-25T22:59:33.982080,'; DROP TABLE users--,test,3,0.64,0,0,20,1,0,21,4,1,1,sql_injection
session_004563,2026-02-01T22:59:33.982080,user4563@yahoo.com,***,11,12.86,0,0,29,10,0,18,8,1,0,legitimate
session_004564,2026-01-30T22:59:33.982080,user4564@company.com,***,21,3.36,0,0,32,3,1,20,9,1,0,legitimate
session_004565,2026-01-09T22:59:33.982080,user4565@company.com,***,35,8.99,0,0,34,7,0,20,12,1,0,legitimate
session_004566,2026-01-14T22:59:33.982080,admin,pass849,1,0.76,0,0,7,1,0,5,7,1,1,brute_force
session_004567,2026-01-29T22:59:33.982080,javascript:alert(1),pass,2,0.88,0,0,19,1,1,19,4,1,1,xss
session_004568,2026-01-16T22:59:33.982080,root,pass955,0,0.94,0,0,8,2,0,4,7,1,1,brute_force
session_004569,2026-01-27T22:59:33.982080,user4569@company.com,***,48,15.82,0,0,33,3,1,20,12,1,0,legitimate
session_004570,2026-01-31T22:59:33.982080,user4570@yahoo.com,***,35,19.14,0,0,32,6,0,18,12,1,0,legitimate
session_004571,2026-02-06T22:59:33.982080,user4571@yahoo.com,***,17,3.09,0,0,32,3,0,18,8,1,0,legitimate
session_004572,2026-01-22T22:59:33.982080,' OR 1=1--,test,1,1.47,0,0,16,2,1,10,4,1,1,sql_injection
session_004573,2026-01-16T22:59:33.982080,<img src=x onerror=alert(1)>,test,1,0.6,0,0,28,1,1,28,4,1,1,xss
session_004574,2026-01-09T22:59:33.982080,user4574@gmail.com,***,9,16.48,0,0,43,6,1,18,15,1,0,legitimate
session_004575,2026-01-18T22:59:33.982080,user4575@outlook.com,***,32,9.32,0,0,44,6,0,20,16,1,0,legitimate
session_004576,2026-02-02T22:59:33.982080,"'""><script>alert(String.fromCharCode(88,83,83))</script>",,2,0.94,0,0,56,0,1,56,0,1,1,xss
session_004577,2026-01-24T22:59:33.982080,user4577@outlook.com,***,36,6.63,0,0,33,7,1,20,8,1,0,legitimate
session_004578,2026-01-13T22:59:33.982080,user4578@outlook.com,***,7,4.15,0,0,33,9,0,20,8,1,0,legitimate
session_004579,2026-01-13T22:59:33.982080,user4579@yahoo.com,***,18,14.9,0,0,32,7,0,18,14,1,0,legitimate
session_004580,2026-01-12T22:59:33.982080,test@test.com; ls -la,| nc -e /bin/sh,2,0.56,0,0,18,0,1,21,15,1,1,command_injection
session_004581,2026-02-03T22:59:33.982080,user4581@gmail.com,***,5,12.61,0,0,34,2,0,18,16,1,0,legitimate
session_004582,2026-01-29T22:59:33.982080,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.77,0,0,27,1,1,27,4,1,1,path_traversal
session_004583,2026-02-08T22:59:33.982080,user4583@gmail.com,***,31,7.29,0,0,41,8,0,18,15,1,0,legitimate
session_004584,2026-01-13T22:59:33.982080,user4584@yahoo.com,***,24,6.61,0,0,28,9,0,18,8,1,0,legitimate
session_004585,2026-01-10T22:59:33.982080,....//....//....//etc/passwd,test,2,1.11,0,0,28,1,1,28,4,1,1,path_traversal
session_004586,2026-02-05T22:59:33.982080,user4586@company.com,***,41,18.18,0,0,38,10,0,20,14,1,0,legitimate
session_004587,2026-01-17T22:59:33.982080,user4587@outlook.com,***,22,17.0,0,0,40,2,1,20,15,1,0,legitimate
session_004588,2026-01-20T22:59:33.982080,user4588@yahoo.com,***,39,14.86,0,0,39,7,0,18,15,1,0,legitimate
session_004589,2026-01-27T22:59:33.982080,user4589@company.com,***,47,4.65,0,0,45,10,1,20,15,1,0,legitimate
session_004590,2026-01-26T22:59:33.982080,user4590@gmail.com,***,15,7.36,0,0,37,5,0,18,16,1,0,legitimate
session_004591,2026-01-13T22:59:33.982080,user4591@company.com,***,12,13.05,0,0,33,5,0,20,9,1,0,legitimate
session_004592,2026-01-16T22:59:33.982080,user4592@yahoo.com,***,24,18.09,0,0,31,9,1,18,8,1,0,legitimate
session_004593,2026-02-04T22:59:33.982080,<iframe src=javascript:alert(1)>,,1,0.74,0,0,32,1,1,32,0,1,1,xss
session_004594,2026-01-10T22:59:33.982080,user4594@outlook.com,***,28,6.36,0,0,38,6,1,20,8,1,0,legitimate
session_004595,2026-02-04T22:59:33.982080,javascript:alert(1),test,1,0.4,0,0,19,1,1,19,4,1,1,xss
session_004596,2026-02-04T22:59:33.982080,admin' OR '1'='1,admin,0,1.38,1,16,13,2,1,16,5,1,1,sql_injection
session_004597,2026-02-02T22:59:33.982080,user4597@company.com,***,47,17.87,0,0,42,6,0,20,12,1,0,legitimate
session_004598,2026-01-11T22:59:33.982080,user4598@yahoo.com,***,9,19.86,0,0,33,6,0,18,9,1,0,legitimate
session_004599,2026-02-06T22:59:33.982080,user4599@outlook.com,***,26,11.59,0,0,35,4,0,20,11,1,0,legitimate
session_004600,2026-01-19T22:59:33.982080,..%2F..%2F..%2Fetc%2Fpasswd,test,0,0.42,0,0,27,0,1,27,4,1,1,path_traversal
session_004601,2026-01-16T22:59:33.982080,user4601@outlook.com,***,27,10.94,0,0,31,4,0,20,9,1,0,legitimate
session_004602,2026-02-01T22:59:33.982080,bot4602@automated.com,botpass7178,0,0.34,1,21,0,0,1,21,11,1,1,bot
session_004603,2026-01-13T22:59:33.982080,admin' UNION SELECT,test,3,0.65,0,0,19,1,1,19,4,1,1,sql_injection
session_004604,2026-01-21T22:59:33.982080,user4604@gmail.com,***,19,11.04,0,0,38,4,0,18,14,1,0,legitimate
session_004605,2026-01-19T22:59:33.982080,test@test.com&& whoami,; rm -rf /,0,0.64,0,0,19,1,1,22,10,1,1,command_injection
session_004606,2026-01-28T22:59:33.982080,user4606@gmail.com,***,17,13.35,0,0,32,8,0,18,10,1,0,legitimate
session_004607,2026-01-20T22:59:33.982080,bot4607@automated.com,botpass2969,0,0.45,1,21,0,0,1,21,11,1,1,bot
session_004608,2026-01-30T22:59:33.982080,test@test.com; ls -la,; ls -la,0,0.42,0,0,25,2,1,21,8,1,1,command_injection
session_004609,2026-01-26T22:59:33.982080,admin,pass169,0,0.32,0,0,4,1,0,5,7,1,1,brute_force
session_004610,2026-01-26T22:59:33.982080,user4610@yahoo.com,***,35,7.72,0,0,33,3,0,18,12,1,0,legitimate
session_004611,2026-01-15T22:59:33.982080,user4611@outlook.com,***,17,12.59,0,0,41,9,0,20,15,1,0,legitimate
session_004612,2026-01-15T22:59:33.982080,user4612@yahoo.com,***,12,17.93,0,0,35,6,0,18,13,1,0,legitimate
session_004613,2026-01-27T22:59:33.982080,user4613@company.com,***,44,8.25,0,0,45,7,0,20,16,1,0,legitimate
session_004614,2026-01-25T22:59:33.982080,user4614@outlook.com,***,33,6.71,0,0,45,10,0,20,16,1,0,legitimate
session_004615,2026-01-13T22:59:33.982080,"'""><script>alert(String.fromCharCode(88,83,83))</script>",pass,2,0.55,0,0,56,0,1,56,4,1,1,xss
session_004616,2026-02-05T22:59:33.982080,../../../etc/passwd,test,1,0.67,0,0,19,0,1,19,4,1,1,path_traversal
session_004617,2026-01-29T22:59:33.982080,user4617@outlook.com,***,25,16.83,0,0,39,5,0,20,9,1,0,legitimate
session_004618,2026-01-16T22:59:33.982080,user4618@yahoo.com,***,48,2.04,0,0,41,4,0,18,15,1,0,legitimate
session_004619,2026-01-14T22:59:33.982080,user4619@company.com,***,8,9.2,0,0,40,6,0,20,11,1,0,legitimate
session_004620,2026-01-09T22:59:33.982080,user4620@yahoo.com,***,44,8.08,0,0,30,5,0,18,10,1,0,legitimate
session_004621,2026-01-17T22:59:33.982080,user4621@outlook.com,***,12,12.45,0,0,38,9,0,20,16,1,0,legitimate
session_004622,2026-01-13T22:59:33.982080,user4622@gmail.com,***,39,19.29,0,0,35,5,0,18,8,1,0,legitimate
session_004623,2026-02-07T22:59:33.982080,user4623@gmail.com,***,16,8.82,0,0,37,9,1,18,11,1,0,legitimate
session_004624,2026-01-09T22:59:33.982080,user4624@gmail.com,***,49,7.06,0,0,30,9,1,18,12,1,0,legitimate
session_004625,2026-01-30T22:59:33.982080,user4625@yahoo.com,***,13,9.69,0,0,33,6,1,18,15,1,0,legitimate
session_004626,2026-01-17T22:59:33.982080,user4626@company.com,***,22,18.42,0,0,34,8,0,20,8,1,0,legitimate
session_004627,2026-01-10T22:59:33.982080,user4627@outlook.com,***,15,19.82,0,0,30,5,0,20,8,1,0,legitimate
session_004628,2026-01-09T22:59:33.982080,user4628@outlook.com,***,15,5.55,0,0,35,9,0,20,15,1,0,legitimate
session_004629,2026-01-30T22:59:33.982080,<input onfocus=alert(1) autofocus>,test,2,0.31,0,0,34,0,1,34,4,1,1,xss
